0, 2, 4, 2907, 1, 1
1, 2, 3, 1087, 1, 1
2, 1, 3, 306, 1, 1
3, 6, 2, 228, 1, 1
4, 1, 2, 1107, 1, 1
5, 2, 3, 465, 1, 1
6, 1, 6, 293, 1, 1
7, 1, 2, 91, 1, 1
8, 2, 5, 78, 1, 1
9, 1, 16, 124, 1, 1
10, 7, 5, 84, 1, 1
11, 1, 4, 238, 1, 1
12, 1, 9, 198, 1, 1
13, 1, 8, 69, 1, 1
14, 4, 3, 136, 1, 1
15, 1, 3, 115, 1, 1
16, 1, 5, 141, 1, 1
17, 2, 6, 139, 1, 1
18, 1, 2, 827, 1, 1
19, 1, 3, 860, 1, 1
20, 6, 4, 447, 1, 1
21, 2, 7, 75, 1, 1
22, 1, 6, 6677, 1, 1
23, 1, 6, 131, 1, 1
24, 1, 29, 290, 1, 1
25, 1, 8, 130, 1, 1
26, 1, 3, 155, 1, 1
27, 1, 11, 86, 1, 1
28, 1, 3, 8255, 1, 1
29, 1, 11, 76, 1, 1
30, 1, 5, 837, 1, 1
31, 1, 3, 217, 1, 1
32, 3, 6, 638, 1, 1
33, 2, 4, 69, 1, 1
34, 3, 3, 167, 1, 1
35, 1, 4, 3326, 1, 1
36, 3, 10, 82, 1, 1
37, 1, 11, 6536, 1, 1
38, 1, 5, 231, 1, 1
39, 1, 6, 5942, 1, 1
40, 1, 10, 196, 1, 1
41, 1, 6, 240, 1, 1
42, 3, 2, 6793, 1, 1
43, 2, 3, 98, 1, 1
44, 2, 23, 98, 1, 1
45, 6, 8, 71, 1, 1
46, 1, 3, 1122, 1, 1
47, 1, 3, 2741, 1, 1
48, 3, 2, 5962, 1, 1
49, 2, 3, 908, 1, 1
50, 2, 22, 125, 1, 1
51, 3, 3, 138, 1, 1
52, 1, 3, 10756, 1, 1
53, 1, 2, 8807, 1, 1
54, 2, 6, 95, 1, 1
55, 1, 3, 3388, 1, 1
56, 3, 3, 169, 1, 1
57, 2, 13, 74, 1, 1
58, 1, 4, 3795, 1, 1
59, 1, 3, 270, 1, 1
60, 1, 3, 1088, 1, 1
61, 3, 3, 851, 1, 1
62, 1, 23, 107, 1, 1
63, 2, 2, 5477, 1, 1
64, 1, 20, 131, 1, 1
65, 4, 6, 927, 1, 1
66, 1, 3, 131, 1, 1
67, 2, 20, 5967, 1, 1
68, 1, 5, 2100, 1, 1
69, 2, 3, 294, 1, 1
70, 1, 11, 831, 1, 1
71, 2, 10, 141, 1, 1
72, 1, 6, 141, 1, 1
73, 1, 3, 5585, 1, 1
74, 1, 4, 211, 1, 1
75, 1, 11, 98, 1, 1
76, 1, 10, 83, 1, 1
77, 2, 5, 448, 1, 1
78, 1, 8, 1147, 1, 1
79, 1, 7, 107, 1, 1
80, 1, 5, 117, 1, 1
81, 1, 31, 5148, 1, 1
82, 4, 6, 73, 1, 1
83, 1, 4, 226, 1, 1
84, 4, 3, 487, 1, 1
85, 1, 8, 79, 1, 1
86, 8, 3, 127, 1, 1
87, 1, 7, 201, 1, 1
88, 1, 5, 2408, 1, 1
89, 8, 3, 462, 1, 1
90, 2, 17, 7496, 1, 1
91, 1, 10, 114, 1, 1
92, 1, 2, 1109, 1, 1
93, 2, 2, 6766, 1, 1
94, 1, 6, 76, 1, 1
95, 1, 6, 1218, 1, 1
96, 2, 6, 565, 1, 1
97, 3, 8, 861, 1, 1
98, 1, 5, 3046, 1, 1
99, 2, 5, 70, 1, 1
100, 1, 1, 187, 1, 0, [0 33]
101, 1, 1, 180, 1, 0, [1 41]
102, 1, 2, 991, 1, 0, [2 6]
103, 1, 1, 155, 1, 0, [2 87]
104, 1, 1, 1322, 1, 0, [2 42]
105, 1, 1, 92, 1, 0, [2 51]
106, 1, 1, 237, 1, 0, [2 81]
107, 1, 1, 81, 1, 0, [3 94]
108, 1, 1, 1111, 1, 0, [4 42]
109, 1, 1, 556, 1, 0, [5 96]
110, 1, 1, 185, 1, 0, [6 68]
111, 1, 1, 185, 1, 0, [7 4]
112, 1, 1, 262, 1, 0, [8 27]
113, 1, 1, 179, 1, 0, [9 20]
114, 1, 1, 431, 1, 0, [10 85]
115, 1, 1, 157, 1, 0, [11 63]
116, 1, 1, 131, 1, 0, [12 67]
117, 1, 1, 332, 1, 0, [13 45]
118, 1, 1, 90, 1, 0, [14 75]
119, 1, 1, 148, 1, 0, [15 40]
