0, 146, 1, 2251, 2.808699787559892e-09, 1
1, 48, 1, 3071, 5.414018952923859e-06, 1
2, 176, 1, 519, 1.082230740904888e-06, 1
3, 131, 1, 1581, 1.4594222446617219e-05, 1
4, 450, 1, 2174, 1.2086216353137217e-06, 1
5, 209, 1, 1033, 1.6156832319142744e-08, 1
6, 104, 1, 622, 2.462482476678871e-09, 1
7, 346, 2, 936, 4.0567272059822374e-09, 1
8, 343, 1, 645, 3.189611020331953e-08, 1
9, 55, 2, 461, 7.86357909007566e-09, 1
10, 68, 1, 633, 1.4604149186177327e-05, 1
11, 98, 2, 468, 7.827544604169804e-08, 1
12, 100, 2, 2399, 2.03925307177625e-05, 1
13, 90, 1, 1197, 2.191195128846842e-07, 1
14, 87, 1, 1984, 1.0144925872362866e-05, 1
15, 80, 1, 804, 1.8140268889948386e-08, 1
16, 245, 1, 3335, 2.489875539081685e-09, 1
17, 807, 1, 565, 2.5036419436857864e-05, 1
18, 339, 2, 708, 8.024938313090189e-09, 1
19, 85, 2, 797, 3.852816618783271e-06, 1
20, 378, 1, 872, 5.2875591259540615e-09, 1
21, 126, 2, 1520, 2.373711315594359e-06, 1
22, 169, 5, 13071, 1.886672159137607e-06, 1
23, 55, 1, 1294, 6.229334632625521e-06, 1
24, 52, 1, 14306, 1.1841376297233188e-09, 1
25, 79, 1, 706, 4.220595543210161e-06, 1
26, 173, 1, 1535, 3.326373848820732e-09, 1
27, 87, 1, 1332, 1.0631211176511296e-09, 1
28, 84, 1, 797, 4.456430480904262e-09, 1
29, 315, 1, 632, 3.5910512041312277e-06, 1
30, 120, 1, 1332, 5.908116243364801e-07, 1
31, 171, 1, 7257, 1.0503915896616775e-09, 1
32, 598, 1, 2662, 1.5486377747564646e-08, 1
33, 76, 1, 2390, 1.7250000391665098e-09, 1
34, 51, 1, 15769, 2.331472159085611e-09, 1
35, 202, 2, 533, 6.60872093034887e-05, 1
36, 130, 1, 782, 1.9630600719256883e-05, 1
37, 52, 2, 934, 1.8992061392257244e-08, 1
38, 205, 1, 821, 2.8877558071762415e-08, 1
39, 50, 1, 3814, 7.784791770036798e-05, 1
40, 63, 1, 11679, 2.1694178672546105e-08, 1
41, 48, 1, 1187, 1.7786033712322488e-09, 1
42, 110, 1, 447, 5.323858319198925e-07, 1
43, 290, 1, 1784, 1.480665775054619e-09, 1
44, 427, 1, 980, 2.1478093201626846e-05, 1
45, 596, 1, 480, 1.4312111002024215e-05, 1
46, 66, 1, 1856, 1.6507845920285142e-09, 1
47, 52, 8, 6010, 4.519311041284655e-09, 1
48, 109, 1, 498, 6.315956263311242e-09, 1
49, 77, 1, 472, 2.0387912401795167e-07, 1
50, 207, 1, 1270, 2.7313329680165607e-08, 1
51, 82, 1, 863, 2.7691519335660073e-09, 1
52, 530, 9, 559, 3.0004499607291177e-09, 1
53, 139, 2, 815, 1.534401082267546e-08, 1
54, 627, 1, 627, 1.192624605764383e-06, 1
55, 77, 1, 16800, 2.22761531116816e-07, 1
56, 107, 1, 525, 2.5044388117260796e-05, 1
57, 612, 1, 491, 5.549185037747817e-07, 1
58, 75, 1, 810, 5.662067798844587e-09, 1
59, 63, 1, 11422, 2.4781667629353108e-09, 1
60, 454, 1, 8280, 4.808539400934575e-06, 1
61, 91, 2, 1230, 5.266782583692431e-05, 1
62, 67, 3, 973, 6.247416302807067e-07, 1
63, 122, 1, 1752, 3.843372905918758e-07, 1
64, 57, 1, 632, 0.0004119339471430282, 1
65, 71, 1, 736, 7.307322200988605e-08, 1
66, 64, 1, 1218, 8.146710406730115e-08, 1
67, 71, 1, 11838, 5.471186151707095e-09, 1
68, 54, 4, 731, 1.1828177451458684e-06, 1
69, 179, 1, 802, 0.00042949901576988715, 1
70, 105, 2, 1816, 9.697132253198892e-08, 1
71, 49, 1, 679, 1.199351322452715e-07, 1
72, 123, 1, 2039, 3.1126217581545666e-06, 1
73, 82, 1, 9443, 7.71995006728726e-09, 1
74, 320, 1, 1769, 8.746388837218653e-08, 1
75, 368, 5, 1318, 1.0571903957557039e-09, 1
76, 203, 1, 3545, 2.075637962483692e-06, 1
77, 546, 1, 5818, 0.0004348449596859721, 1
78, 59, 1, 6696, 1.8856725253354288e-06, 1
79, 206, 1, 1332, 1.6440333449280672e-08, 1
80, 182, 1, 4055, 2.8091831358115595e-07, 1
81, 64, 2, 2950, 1.27509545829012e-09, 1
82, 241, 1, 3523, 0.0004973047898623757, 1
83, 80, 1, 550, 1.259720740058081e-07, 1
84, 81, 1, 1372, 5.7864717706708294e-05, 1
85, 226, 10, 1771, 1.1348647375005582e-05, 1
86, 230, 1, 3739, 5.8241981825676544e-08, 1
87, 147, 1, 4384, 5.246543237123108e-09, 1
88, 117, 1, 2177, 2.1402671993591932e-08, 1
89, 49, 1, 919, 1.7791155248067158e-05, 1
90, 53, 1, 471, 1.866567429573689e-09, 1
91, 72, 1, 1823, 3.716246972408375e-08, 1
92, 155, 2, 1031, 1.8245036150297934e-05, 1
93, 65, 1, 5829, 1.173865064661023e-09, 1
94, 125, 6, 10545, 4.81248841108857e-08, 1
95, 107, 1, 1170, 1.7724624872938693e-08, 1
96, 158, 1, 1796, 2.4581441416404722e-09, 1
97, 238, 1, 715, 4.3063260077151225e-08, 1
98, 91, 1, 562, 1.6602828702149736e-09, 1
99, 636, 1, 2004, 2.9073446102348996e-07, 1
100, 1, 1, 430, 0.01571174738296343, 0, [0 63]
101, 1, 4, 1279, 0.01175519804481021, 0, [0 3]
102, 1, 3, 628, 0.002958811163974907, 0, [0 22]
103, 1, 2, 559, 0.0031615111513289976, 0, [0 5]
