0, 1, 1, 1178, 1, 1
1, 1, 1, 1286, 1, 1
2, 1, 1, 2505, 1, 1
3, 4, 1, 8868, 1, 1
4, 1, 1, 2123, 1, 1
5, 3, 1, 927, 1, 1
6, 1, 1, 1572, 1, 1
7, 1, 1, 2340, 1, 1
8, 1, 1, 1105, 1, 1
9, 1, 1, 3331, 1, 1
10, 1, 1, 879, 1, 1
11, 1, 1, 1556, 1, 1
12, 1, 1, 4930, 1, 1
13, 2, 1, 930, 1, 1
14, 1, 1, 6638, 1, 1
15, 1, 1, 940, 1, 1
16, 2, 1, 1919, 1, 1
17, 1, 1, 2033, 1, 1
18, 1, 1, 1881, 1, 1
19, 2, 1, 3209, 1, 1
20, 1, 1, 896, 1, 1
21, 1, 1, 1099, 1, 1
22, 1, 1, 1213, 1, 1
23, 1, 1, 2116, 1, 1
24, 2, 1, 2366, 1, 1
25, 1, 1, 1427, 1, 1
26, 1, 1, 3037, 1, 1
27, 1, 118, 1153, 1, 1
28, 1, 1, 2882, 1, 1
29, 2, 1, 6400, 1, 1
30, 2, 1, 916, 1, 1
31, 1, 1, 2452, 1, 1
32, 1, 2, 2216, 1, 1
33, 1, 1, 992, 1, 1
34, 1, 1, 1432, 1, 1
35, 3, 1, 5755, 1, 1
36, 1, 1, 2228, 1, 1
37, 2, 1, 2345, 1, 1
38, 1, 1, 3304, 1, 1
39, 1, 1, 4096, 1, 1
40, 3, 1, 2140, 1, 1
41, 1, 1, 5250, 1, 1
42, 2, 1, 1844, 1, 1
43, 1, 1, 866, 1, 1
44, 1, 1, 961, 1, 1
45, 1, 30, 925, 1, 1
46, 5, 1, 1442, 1, 1
47, 1, 1, 4151, 1, 1
48, 10, 1, 1111, 1, 1
49, 1, 1, 1003, 1, 1
50, 1, 2, 4616, 1, 1
51, 1, 1, 888, 1, 1
52, 1, 1, 1387, 1, 1
53, 1, 1, 2038, 1, 1
54, 1, 1, 1485, 1, 1
55, 7, 1, 6437, 1, 1
56, 1, 1, 3069, 1, 1
57, 1, 1, 1606, 1, 1
58, 1, 1, 3911, 1, 1
59, 1, 1, 892, 1, 1
60, 1, 1, 984, 1, 1
61, 3, 2, 3709, 1, 1
62, 1, 1, 1438, 1, 1
63, 1, 1, 2238, 1, 1
64, 1, 1, 1814, 1, 1
65, 1, 1, 1259, 1, 1
