0, 43, 1, 346, 1, 1
1, 12, 1, 135, 1, 1
2, 15, 1, 19, 1, 1
3, 28, 1, 672, 1, 1
4, 16, 2, 29, 1, 1
5, 66, 1, 20, 1, 1
6, 17, 2, 28, 1, 1
7, 138, 1, 22, 1, 1
8, 65, 1, 54, 1, 1
9, 55, 1, 663, 1, 1
10, 90, 1, 36, 1, 1
11, 12, 1, 29, 1, 1
12, 13, 2, 315, 1, 1
13, 30, 1, 1984, 1, 1
14, 41, 1, 2479, 1, 1
15, 39, 1, 26, 1, 1
16, 30, 1, 24, 1, 1
17, 17, 1, 544, 1, 1
18, 23, 1, 1803, 1, 1
19, 211, 1, 1217, 1, 1
20, 15, 1, 63, 1, 1
21, 26, 1, 700, 1, 1
22, 12, 1, 97, 1, 1
23, 25, 1, 44, 1, 1
24, 190, 1, 130, 1, 1
25, 19, 1, 21, 1, 1
26, 65, 1, 130, 1, 1
27, 15, 2, 1887, 1, 1
28, 37, 3, 22, 1, 1
29, 12, 1, 1811, 1, 1
30, 43, 1, 102, 1, 1
31, 27, 1, 73, 1, 1
32, 45, 1, 46, 1, 1
33, 18, 1, 87, 1, 1
34, 31, 1, 18, 1, 1
35, 25, 1, 253, 1, 1
36, 47, 1, 523, 1, 1
37, 24, 1, 53, 1, 1
38, 41, 1, 36, 1, 1
39, 16, 1, 277, 1, 1
40, 112, 1, 157, 1, 1
41, 12, 1, 3083, 1, 1
42, 30, 1, 3667, 1, 1
43, 16, 1, 32, 1, 1
44, 63, 1, 20, 1, 1
45, 14, 1, 70, 1, 1
46, 13, 1, 151, 1, 1
47, 16, 1, 82, 1, 1
48, 17, 1, 65, 1, 1
49, 18, 1, 38, 1, 1
50, 57, 1, 32, 1, 1
51, 173, 2, 59, 1, 1
52, 34, 2, 197, 1, 1
53, 99, 1, 63, 1, 1
54, 124, 1, 3718, 1, 1
55, 11, 1, 53, 1, 1
56, 46, 1, 24, 1, 1
57, 12, 1, 3443, 1, 1
58, 22, 1, 123, 1, 1
59, 13, 1, 429, 1, 1
60, 15, 1, 22, 1, 1
61, 70, 1, 34, 1, 1
62, 35, 1, 76, 1, 1
63, 64, 1, 29, 1, 1
64, 29, 1, 87, 1, 1
