98, 8, 62, 326
105, 71, 40, 271
120, 56, 41, 2466
152, 86, 81, 603
184, 47, 88, 482
228, 62, 8, 242
247, 33, 2, 823
284, 88, 47, 299
299, 71, 40, 377
303, 68, 11, 544
332, 56, 41, 326
343, 80, 78, 229
355, 88, 47, 328
416, 8, 62, 423
439, 88, 47, 5448
440, 21, 97, 275
441, 40, 71, 651
493, 86, 81, 523
505, 47, 88, 340
525, 41, 56, 232
527, 46, 32, 328
529, 4, 50, 418
532, 25, 29, 813
536, 74, 69, 228
537, 82, 86, 3403
539, 62, 8, 668
541, 33, 2, 5605
542, 81, 83, 2661
544, 72, 60, 266
552, 73, 27, 1001
556, 61, 47, 277
583, 63, 14, 543
589, 88, 47, 545
604, 84, 45, 249
625, 11, 68, 576
634, 91, 43, 488
642, 62, 8, 560
651, 71, 40, 646
667, 86, 81, 479
675, 88, 47, 1179
681, 82, 37, 1586
703, 11, 29, 445
746, 8, 62, 3061
768, 8, 14, 400
781, 41, 56, 368
786, 33, 2, 1269
806, 40, 71, 3384
815, 88, 47, 272
816, 17, 37, 235
830, 10, 16, 467
830, 43, 95, 384
834, 24, 60, 466
843, 94, 54, 809
875, 68, 43, 868
876, 10, 95, 426
884, 62, 8, 1611
885, 74, 22, 1143
886, 97, 21, 2271
903, 53, 76, 240
903, 33, 2, 475
910, 11, 68, 388
927, 60, 82, 527
946, 38, 46, 946
959, 16, 54, 233
981, 78, 80, 3828
1000, 47, 88, 250
1016, 62, 83, 495
1022, 16, 73, 238
1022, 31, 88, 850
1023, 40, 71, 251
1047, 54, 30, 347
1049, 66, 51, 332
1056, 86, 81, 230
1065, 88, 47, 240
1067, 41, 56, 232
1083, 62, 8, 396
1107, 52, 30, 246
1117, 29, 25, 345
1121, 21, 21, 698
1126, 2, 33, 772
1128, 2, 94, 648
1190, 62, 8, 1089
1203, 97, 21, 909
1231, 88, 47, 656
1239, 58, 99, 621
1242, 56, 41, 353
1252, 23, 57, 236
1282, 8, 62, 375
1285, 61, 98, 1521
1286, 13, 26, 363
1295, 86, 81, 1718
1295, 91, 43, 688
1319, 71, 40, 645
1383, 15, 37, 297
1393, 33, 2, 362
1400, 94, 54, 1955
1401, 80, 78, 278
1404, 47, 88, 896
1452, 62, 8, 263
1482, 53, 77, 275
1498, 81, 86, 346
1498, 43, 95, 703
1510, 47, 88, 1265
1529, 97, 21, 726
1552, 8, 62, 338
1569, 41, 56, 2780
1570, 43, 91, 378
1575, 71, 40, 563
1588, 47, 88, 228
1623, 17, 37, 895
1651, 33, 2, 273
1654, 8, 62, 2473
1701, 11, 29, 1651
1742, 88, 47, 530
1746, 41, 56, 1603
1772, 33, 2, 649
1778, 62, 8, 230
1779, 40, 71, 352
1885, 33, 2, 343
1922, 21, 97, 402
