2, 11, 2, 1625
7, 2, 11, 15080
8, 0, 1, 2106
8, 18, 19, 1920
9, 19, 16, 1898
10, 8, 6, 3811
13, 2, 11, 3255
13, 1, 0, 2039
15, 6, 13, 2004
18, 11, 2, 2505
18, 19, 18, 3143
19, 6, 8, 3805
19, 13, 6, 7162
21, 11, 2, 8810
22, 9, 10, 8273
23, 1, 0, 3981
23, 13, 6, 2652
24, 2, 11, 1827
24, 8, 6, 1612
25, 16, 19, 2274
27, 2, 11, 3765
27, 18, 19, 1795
29, 8, 6, 3997
30, 6, 13, 2325
31, 11, 2, 15887
32, 19, 16, 1588
33, 1, 0, 4696
35, 8, 6, 2516
36, 2, 11, 5349
37, 6, 13, 3416
39, 11, 2, 3485
39, 6, 8, 11633
41, 1, 0, 4191
42, 18, 19, 4277
43, 11, 2, 2083
44, 19, 16, 3964
45, 0, 1, 4455
46, 11, 2, 10931
48, 13, 6, 2338
49, 13, 6, 4888
51, 2, 11, 3508
51, 8, 6, 1760
52, 16, 19, 3876
52, 0, 1, 3552
53, 19, 18, 2195
58, 2, 11, 1690
58, 8, 6, 2822
59, 0, 1, 8059
60, 19, 16, 2035
60, 6, 13, 5515
61, 2, 11, 9019
65, 0, 1, 1945
66, 11, 2, 1944
66, 8, 6, 1688
66, 19, 18, 1693
68, 2, 11, 1646
70, 6, 13, 2592
71, 10, 9, 2967
73, 11, 2, 3068
74, 16, 19, 5121
74, 19, 18, 2177
75, 1, 0, 14035
76, 8, 6, 1635
80, 11, 2, 5073
81, 19, 16, 6319
83, 1, 0, 2032
83, 8, 6, 8787
84, 2, 11, 2345
84, 13, 6, 2459
88, 0, 1, 4883
88, 6, 13, 2087
89, 2, 11, 6588
89, 13, 6, 2220
90, 8, 6, 8695
90, 19, 18, 6596
95, 2, 11, 3123
96, 19, 16, 14148
96, 6, 13, 3712
98, 9, 10, 2374
98, 1, 0, 2610
102, 2, 11, 3825
102, 1, 0, 7609
102, 6, 8, 3888
104, 19, 18, 13383
105, 11, 2, 7353
105, 16, 19, 6082
107, 13, 6, 10779
109, 8, 6, 2700
110, 6, 13, 2428
112, 2, 11, 3730
112, 0, 1, 2360
114, 16, 19, 7372
118, 11, 2, 1828
118, 10, 9, 1816
118, 6, 13, 2017
119, 1, 0, 1574
120, 16, 19, 1836
121, 11, 2, 5191
121, 8, 6, 2528
122, 19, 18, 3779
125, 1, 0, 4177
126, 2, 11, 2176
126, 16, 19, 9990
127, 13, 6, 2257
128, 6, 8, 10497
129, 11, 2, 1589
129, 0, 1, 1712
132, 11, 2, 2749
132, 6, 13, 2137
134, 18, 19, 2349
137, 16, 19, 5371
138, 11, 2, 2698
139, 1, 0, 2085
140, 8, 6, 5766
141, 11, 2, 2111
142, 13, 6, 2686
143, 19, 18, 5464
145, 0, 1, 16126
145, 6, 8, 4108
148, 2, 11, 9120
149, 9, 10, 7838
150, 2, 11, 17658
150, 19, 16, 2211
151, 6, 13, 16357
152, 18, 19, 3884
153, 1, 0, 2320
154, 6, 8, 4389
157, 2, 11, 1651
158, 16, 19, 10588
160, 0, 1, 1746
160, 6, 8, 2034
160, 6, 13, 1893
