12, 1, 16, 265
19, 18, 5, 202
23, 1, 16, 145
32, 17, 14, 171
37, 1, 16, 544
39, 18, 5, 137
43, 14, 1, 196
45, 10, 18, 138
48, 16, 1, 204
49, 17, 14, 194
51, 6, 9, 261
57, 2, 16, 209
59, 16, 1, 782
63, 17, 14, 164
63, 18, 5, 244
63, 2, 5, 367
78, 1, 14, 481
79, 16, 1, 178
82, 18, 5, 535
85, 14, 17, 347
92, 1, 16, 156
96, 10, 18, 309
103, 14, 17, 209
106, 6, 9, 705
107, 1, 14, 163
108, 2, 16, 351
109, 16, 1, 240
116, 5, 18, 1086
127, 1, 16, 1088
131, 14, 17, 204
133, 5, 18, 152
134, 16, 1, 205
135, 5, 2, 319
136, 1, 14, 617
136, 9, 6, 421
137, 18, 10, 692
138, 16, 2, 278
141, 1, 16, 265
150, 1, 16, 164
160, 1, 16, 141
164, 5, 18, 146
166, 14, 17, 1180
173, 16, 1, 223
177, 10, 18, 231
178, 5, 18, 202
186, 1, 16, 188
197, 1, 14, 577
199, 14, 17, 197
199, 2, 5, 878
203, 18, 5, 284
207, 16, 2, 593
207, 1, 16, 383
207, 6, 9, 178
218, 18, 5, 885
218, 10, 18, 386
221, 17, 14, 145
221, 1, 16, 567
229, 1, 14, 135
233, 18, 5, 297
236, 16, 1, 304
245, 2, 5, 145
247, 2, 16, 149
247, 16, 1, 161
251, 5, 18, 322
258, 10, 18, 221
260, 14, 17, 1061
266, 18, 5, 243
268, 16, 1, 182
269, 6, 9, 169
280, 16, 1, 418
280, 2, 5, 313
283, 14, 17, 410
284, 18, 5, 173
284, 2, 16, 281
286, 14, 1, 422
288, 16, 1, 160
297, 5, 18, 265
301, 16, 1, 273
307, 17, 14, 266
311, 10, 18, 198
311, 1, 16, 686
315, 5, 18, 161
324, 16, 1, 180
331, 2, 5, 134
332, 9, 6, 216
339, 14, 17, 464
340, 1, 16, 479
344, 18, 5, 170
346, 2, 16, 322
347, 1, 14, 332
358, 16, 1, 188
359, 5, 18, 267
363, 17, 14, 159
365, 18, 10, 614
367, 1, 16, 1015
379, 5, 18, 188
383, 16, 1, 342
390, 17, 14, 786
401, 1, 16, 315
401, 6, 9, 460
402, 5, 2, 158
413, 18, 5, 181
413, 18, 10, 1234
416, 1, 16, 140
417, 14, 1, 189
424, 1, 16, 273
426, 2, 16, 189
427, 14, 17, 135
431, 2, 5, 170
431, 9, 6, 163
433, 16, 1, 486
443, 14, 17, 160
443, 5, 18, 174
452, 16, 1, 310
461, 17, 14, 186
463, 1, 16, 707
470, 18, 10, 222
470, 2, 5, 226
472, 1, 14, 1402
472, 5, 18, 156
476, 1, 16, 258
477, 17, 14, 905
487, 6, 9, 736
488, 1, 16, 353
492, 18, 5, 188
506, 17, 14, 203
506, 2, 16, 457
507, 1, 16, 328
511, 14, 1, 243
514, 18, 5, 208
514, 1, 16, 183
528, 17, 14, 263
529, 1, 16, 183
534, 5, 2, 205
538, 10, 18, 164
538, 16, 1, 368
539, 5, 18, 1003
545, 16, 2, 332
549, 6, 9, 181
551, 16, 1, 248
565, 5, 18, 138
566, 14, 17, 205
572, 1, 16, 363
573, 2, 5, 152
575, 1, 14, 203
578, 9, 6, 792
582, 14, 17, 1176
584, 5, 18, 188
585, 18, 10, 175
592, 1, 16, 174
598, 16, 2, 824
602, 16, 1, 168
603, 6, 9, 456
607, 5, 18, 202
613, 16, 1, 315
616, 17, 14, 521
630, 10, 18, 162
630, 1, 16, 1150
633, 5, 18, 393
638, 16, 1, 155
641, 2, 5, 257
648, 14, 1, 302
653, 14, 17, 243
654, 6, 9, 208
657, 1, 16, 175
658, 2, 16, 385
659, 18, 10, 262
665, 18, 5, 193
666, 16, 1, 212
670, 2, 5, 456
678, 1, 16, 1252
683, 14, 17, 283
687, 1, 16, 509
695, 5, 18, 136
696, 2, 16, 206
698, 1, 16, 540
701, 14, 1, 215
703, 6, 9, 216
707, 5, 18, 637
710, 17, 14, 165
710, 16, 1, 150
718, 18, 10, 281
719, 16, 1, 244
725, 5, 18, 259
729, 16, 1, 268
735, 5, 2, 143
736, 5, 18, 841
739, 6, 9, 158
744, 2, 16, 216
745, 14, 1, 173
750, 17, 14, 271
759, 10, 18, 342
775, 14, 17, 180
782, 6, 9, 141
788, 5, 2, 169
