201, 8, 4, 69
201, 18, 18, 159
202, 8, 4, 78
202, 18, 18, 780
203, 5, 16, 427
203, 9, 2, 112
203, 19, 1, 74
203, 12, 4, 83
204, 4, 8, 75
204, 18, 18, 148
205, 12, 4, 125
205, 18, 18, 249
206, 16, 5, 507
207, 5, 12, 67
207, 4, 12, 138
207, 4, 8, 53
208, 2, 9, 194
208, 8, 4, 169
208, 9, 1, 93
208, 18, 18, 85
209, 3, 9, 71
209, 5, 16, 55
209, 1, 19, 71
210, 2, 9, 49
210, 4, 12, 136
210, 18, 18, 226
211, 18, 12, 53
211, 12, 4, 129
211, 8, 4, 150
211, 18, 18, 395
212, 16, 5, 95
212, 2, 9, 134
212, 8, 4, 83
212, 2, 1, 221
213, 8, 4, 176
213, 18, 18, 100
214, 12, 4, 142
214, 8, 4, 499
214, 18, 18, 73
215, 3, 9, 76
215, 16, 5, 83
215, 9, 2, 106
215, 8, 4, 55
216, 1, 19, 168
216, 18, 18, 259
217, 8, 4, 474
218, 12, 4, 65
219, 4, 8, 81
219, 18, 18, 78
220, 16, 14, 85
220, 16, 5, 141
220, 2, 9, 78
220, 12, 18, 98
220, 4, 8, 189
220, 18, 18, 111
221, 9, 3, 76
221, 4, 12, 182
222, 4, 8, 120
222, 18, 18, 189
223, 16, 5, 115
223, 19, 1, 372
223, 12, 4, 76
223, 4, 8, 736
224, 2, 9, 71
224, 8, 4, 140
225, 16, 5, 109
225, 12, 4, 86
225, 1, 2, 67
225, 18, 18, 49
226, 5, 12, 62
226, 1, 19, 761
227, 5, 16, 90
227, 8, 4, 97
227, 1, 9, 220
227, 18, 18, 90
228, 12, 4, 83
228, 4, 8, 70
229, 3, 9, 625
229, 9, 2, 126
230, 16, 5, 213
230, 8, 4, 610
230, 18, 18, 50
231, 16, 14, 49
231, 19, 1, 49
231, 12, 18, 60
231, 4, 12, 104
231, 4, 8, 190
231, 2, 1, 145
232, 9, 3, 106
232, 18, 18, 63
233, 4, 8, 98
234, 12, 4, 78
234, 8, 4, 212
235, 5, 16, 66
235, 2, 9, 59
235, 4, 8, 130
235, 18, 18, 194
236, 3, 9, 64
236, 16, 5, 773
238, 2, 9, 88
238, 1, 19, 483
238, 4, 12, 238
238, 8, 4, 214
238, 18, 18, 50
239, 5, 16, 141
239, 8, 4, 87
240, 4, 12, 67
240, 8, 4, 57
240, 18, 18, 164
242, 16, 5, 170
242, 19, 1, 658
242, 12, 18, 148
242, 4, 12, 84
242, 4, 8, 104
243, 9, 3, 735
243, 5, 12, 582
243, 18, 18, 619
244, 9, 2, 207
244, 8, 4, 149
245, 5, 16, 67
245, 2, 1, 62
245, 18, 18, 77
246, 1, 19, 179
246, 12, 18, 123
246, 12, 4, 70
246, 1, 9, 88
246, 18, 18, 81
247, 5, 16, 57
247, 2, 9, 88
247, 8, 4, 76
248, 3, 9, 407
249, 4, 12, 196
249, 4, 8, 247
249, 18, 18, 48
250, 9, 2, 56
251, 16, 5, 340
251, 8, 4, 285
251, 18, 18, 50
252, 14, 16, 104
252, 4, 12, 319
252, 8, 4, 60
252, 18, 18, 136
253, 19, 1, 65
253, 8, 4, 63
254, 5, 16, 146
254, 9, 2, 93
254, 18, 18, 69
255, 3, 9, 57
255, 12, 18, 104
255, 4, 8, 55
255, 18, 18, 545
256, 5, 16, 119
256, 9, 2, 48
256, 4, 12, 73
256, 4, 8, 53
256, 18, 18, 620
257, 8, 4, 255
257, 1, 2, 125
258, 16, 5, 196
259, 2, 9, 112
259, 19, 1, 154
259, 4, 8, 82
259, 1, 9, 96
259, 18, 18, 219
260, 4, 12, 78
260, 8, 4, 104
261, 3, 9, 94
261, 12, 5, 243
261, 8, 4, 387
261, 18, 18, 58
262, 14, 16, 93
262, 5, 16, 76
262, 2, 9, 66
262, 4, 8, 484
263, 12, 4, 60
263, 18, 18, 94
264, 8, 4, 133
265, 19, 1, 59
265, 18, 18, 338
266, 16, 5, 134
266, 2, 9, 59
266, 4, 8, 331
267, 12, 4, 74
267, 8, 4, 335
267, 18, 18, 155
268, 16, 5, 79
268, 18, 12, 137
268, 8, 4, 143
268, 1, 2, 145
269, 18, 18, 400
270, 9, 3, 100
270, 19, 1, 85
270, 4, 12, 643
270, 4, 8, 76
271, 16, 5, 67
271, 9, 2, 498
271, 4, 8, 289
271, 18, 18, 237
272, 12, 5, 104
272, 18, 12, 111
272, 18, 18, 49
273, 5, 16, 54
273, 1, 19, 218
273, 12, 4, 129
273, 8, 4, 338
274, 9, 3, 49
274, 12, 4, 58
274, 18, 18, 69
275, 2, 9, 233
275, 8, 4, 80
275, 9, 1, 52
276, 8, 4, 570
276, 18, 18, 122
277, 5, 16, 291
277, 19, 1, 61
277, 12, 4, 176
278, 9, 3, 561
278, 18, 12, 52
