243, 14, 7, 122
266, 13, 9, 255
294, 18, 17, 146
322, 9, 13, 133
324, 14, 7, 65
383, 9, 13, 516
407, 7, 14, 486
419, 6, 14, 63
448, 13, 9, 444
454, 17, 18, 228
500, 14, 7, 99
556, 18, 17, 70
564, 9, 13, 360
577, 7, 14, 68
578, 0, 15, 86
616, 7, 14, 175
650, 1, 10, 737
653, 9, 13, 66
674, 17, 18, 68
715, 7, 14, 74
729, 14, 6, 83
748, 13, 9, 1024
761, 7, 14, 144
762, 18, 11, 94
788, 11, 7, 94
803, 7, 14, 69
811, 13, 9, 394
835, 17, 18, 975
857, 13, 9, 66
877, 7, 14, 60
958, 17, 18, 166
968, 14, 7, 130
