291, 17, 5, 232
302, 3, 14, 185
323, 1, 2, 149
333, 11, 18, 151
354, 2, 8, 257
362, 18, 12, 324
383, 10, 13, 139
391, 17, 5, 505
412, 2, 8, 124
414, 1, 10, 226
419, 2, 17, 184
437, 3, 9, 293
444, 15, 14, 123
445, 13, 1, 140
446, 14, 7, 288
449, 18, 11, 164
457, 18, 15, 356
457, 17, 5, 178
461, 12, 10, 271
463, 0, 16, 322
465, 2, 1, 124
469, 3, 14, 405
469, 19, 11, 485
477, 14, 9, 591
481, 17, 0, 268
485, 19, 3, 176
504, 2, 8, 152
513, 16, 11, 128
514, 13, 17, 1121
514, 8, 1, 495
515, 13, 10, 200
517, 1, 13, 176
521, 4, 5, 166
556, 13, 1, 367
558, 8, 12, 205
570, 18, 12, 126
574, 0, 11, 217
577, 1, 2, 147
582, 11, 7, 153
595, 10, 8, 359
599, 12, 8, 202
604, 10, 6, 407
615, 1, 3, 155
616, 11, 18, 236
617, 17, 5, 124
617, 11, 13, 841
618, 10, 1, 443
621, 18, 10, 153
623, 9, 16, 268
624, 10, 13, 153
627, 19, 13, 384
637, 13, 5, 123
644, 18, 11, 175
651, 3, 14, 322
658, 0, 15, 232
668, 9, 8, 249
673, 2, 8, 277
679, 7, 18, 815
686, 14, 9, 690
696, 0, 18, 125
701, 12, 18, 299
704, 2, 1, 149
706, 6, 15, 327
711, 13, 1, 293
711, 5, 17, 430
724, 11, 2, 180
725, 11, 18, 133
743, 9, 18, 259
747, 8, 7, 144
747, 10, 15, 388
754, 15, 0, 258
756, 8, 2, 436
769, 1, 13, 347
775, 17, 14, 352
778, 3, 14, 284
784, 1, 2, 286
795, 6, 10, 169
809, 13, 10, 925
833, 14, 15, 303
841, 18, 11, 300
866, 3, 14, 280
867, 8, 1, 202
875, 17, 5, 242
880, 8, 2, 363
938, 10, 13, 243
