18, 13, 2, 76
44, 2, 13, 89
73, 2, 13, 48
97, 13, 2, 113
117, 13, 2, 44
140, 13, 2, 91
161, 2, 13, 28
179, 2, 13, 73
191, 13, 2, 26
204, 2, 13, 38
217, 9, 17, 127
233, 13, 2, 75
250, 13, 2, 88
263, 13, 2, 34
281, 13, 2, 73
303, 2, 13, 34
313, 13, 2, 53
337, 2, 13, 62
366, 13, 2, 43
388, 2, 13, 35
402, 2, 13, 69
412, 13, 2, 42
440, 2, 13, 34
443, 4, 10, 26
459, 13, 2, 63
460, 4, 19, 50
477, 13, 2, 36
498, 13, 2, 207
513, 13, 2, 39
528, 13, 2, 201
540, 15, 9, 69
543, 13, 2, 268
552, 17, 18, 74
556, 2, 13, 57
568, 0, 11, 58
570, 2, 13, 28
584, 14, 0, 122
587, 13, 2, 203
612, 2, 13, 32
629, 2, 13, 64
654, 2, 13, 36
672, 13, 2, 65
695, 13, 2, 59
711, 2, 13, 232
734, 13, 2, 26
756, 13, 2, 138
