463, 78, 87, 1081
481, 39, 1, 1061
539, 88, 52, 825
542, 88, 52, 929
551, 25, 0, 657
555, 62, 75, 623
573, 90, 57, 725
612, 25, 0, 5500
614, 97, 51, 559
701, 69, 95, 1113
714, 31, 92, 1897
715, 31, 84, 1020
723, 16, 60, 1675
729, 3, 3, 678
729, 56, 44, 2665
732, 55, 35, 788
740, 32, 26, 858
751, 24, 26, 959
763, 27, 22, 1139
839, 32, 31, 1336
899, 32, 75, 926
903, 19, 13, 1264
903, 25, 79, 1356
909, 31, 38, 7674
934, 66, 14, 1239
941, 77, 61, 869
957, 75, 8, 2948
997, 40, 14, 6863
1052, 36, 53, 1621
1052, 23, 61, 1801
1068, 84, 31, 2905
1068, 32, 25, 1138
1070, 4, 60, 602
1091, 88, 52, 1303
1119, 57, 90, 619
1121, 37, 23, 707
1139, 17, 84, 2235
1168, 52, 41, 1135
1170, 45, 79, 2252
1184, 92, 53, 1153
1190, 1, 39, 1118
1205, 24, 26, 4023
1234, 91, 41, 554
1253, 54, 11, 1668
1255, 89, 55, 5962
1264, 97, 23, 1655
1281, 77, 5, 690
1283, 55, 44, 704
1298, 0, 71, 2211
1313, 52, 88, 601
1335, 85, 10, 903
1362, 78, 87, 2901
1369, 26, 67, 623
1381, 6, 46, 3723
1384, 84, 31, 602
1470, 71, 15, 4814
1477, 97, 90, 2595
1480, 79, 71, 2507
1779, 52, 88, 609
1864, 8, 75, 2344
