5, 95, 71, 345
7, 5, 29, 116
11, 71, 95, 153
11, 61, 92, 221
13, 25, 57, 267
14, 16, 20, 298
16, 6, 29, 111
18, 11, 40, 148
19, 71, 95, 225
19, 29, 5, 125
19, 53, 79, 132
19, 76, 59, 744
21, 26, 29, 203
23, 81, 86, 166
25, 95, 71, 248
25, 26, 80, 234
26, 25, 57, 437
26, 84, 35, 133
29, 94, 52, 321
31, 96, 60, 105
31, 68, 60, 417
34, 40, 76, 198
35, 51, 23, 595
35, 40, 11, 334
35, 5, 29, 124
36, 63, 82, 113
36, 47, 24, 246
36, 14, 75, 150
37, 94, 90, 196
38, 95, 71, 619
38, 61, 92, 343
38, 58, 97, 243
38, 72, 44, 368
39, 15, 65, 923
39, 47, 96, 402
41, 46, 84, 154
43, 5, 29, 115
44, 55, 62, 126
45, 35, 26, 133
45, 29, 26, 219
46, 76, 65, 407
46, 11, 40, 129
46, 57, 25, 310
47, 2, 30, 248
48, 6, 29, 299
48, 59, 76, 118
49, 77, 67, 140
49, 71, 95, 744
49, 23, 39, 169
51, 20, 16, 730
52, 34, 4, 124
52, 79, 53, 292
53, 97, 18, 508
53, 52, 94, 184
54, 87, 96, 262
55, 40, 76, 276
55, 4, 1, 125
55, 26, 29, 107
55, 68, 60, 232
56, 95, 71, 209
56, 5, 29, 144
57, 93, 52, 368
57, 24, 5, 158
58, 41, 51, 475
60, 11, 40, 141
61, 95, 71, 126
62, 86, 81, 201
63, 82, 63, 561
63, 47, 24, 157
63, 80, 26, 366
66, 26, 29, 128
66, 84, 35, 245
68, 11, 40, 174
68, 29, 5, 530
68, 25, 57, 178
69, 71, 95, 117
70, 60, 96, 835
70, 94, 85, 181
71, 92, 61, 235
73, 3, 20, 131
77, 11, 40, 127
78, 26, 35, 139
79, 25, 57, 153
80, 15, 65, 244
80, 35, 31, 177
80, 79, 53, 110
81, 18, 20, 116
82, 71, 95, 259
82, 29, 26, 107
83, 20, 16, 114
83, 5, 29, 189
83, 68, 60, 136
83, 94, 90, 103
84, 96, 38, 117
84, 94, 52, 126
85, 11, 40, 150
85, 59, 76, 147
86, 6, 29, 206
89, 65, 59, 101
89, 86, 1, 203
90, 58, 97, 214
91, 61, 92, 153
91, 26, 80, 470
92, 23, 51, 632
94, 95, 71, 224
94, 57, 25, 346
96, 86, 81, 259
97, 51, 41, 254
97, 5, 29, 554
98, 26, 35, 100
98, 40, 11, 153
98, 47, 24, 579
99, 76, 40, 298
100, 95, 71, 143
100, 26, 29, 114
100, 52, 94, 196
101, 82, 63, 640
102, 96, 47, 174
104, 29, 5, 130
104, 2, 30, 139
105, 53, 79, 155
106, 71, 95, 207
106, 11, 40, 132
110, 87, 96, 221
110, 46, 82, 433
110, 26, 80, 122
110, 35, 84, 118
112, 71, 14, 545
112, 48, 99, 586
113, 14, 75, 283
114, 61, 92, 515
114, 11, 40, 116
114, 90, 94, 177
115, 59, 76, 118
118, 5, 29, 118
119, 71, 95, 167
119, 68, 60, 140
120, 29, 6, 444
121, 77, 67, 158
121, 20, 16, 438
121, 24, 47, 764
122, 84, 46, 358
122, 26, 35, 514
125, 40, 11, 162
125, 5, 24, 519
125, 57, 25, 231
126, 3, 20, 179
126, 18, 97, 196
126, 55, 62, 120
126, 29, 26, 147
126, 30, 2, 114
127, 93, 52, 165
127, 34, 4, 121
127, 52, 94, 137
128, 92, 61, 120
132, 95, 71, 166
132, 11, 40, 110
133, 82, 63, 164
135, 26, 80, 260
135, 4, 1, 159
135, 79, 53, 397
136, 5, 29, 228
137, 60, 96, 873
137, 59, 76, 110
137, 86, 81, 171
140, 65, 76, 328
140, 65, 15, 164
143, 85, 94, 125
143, 52, 94, 211
144, 11, 40, 125
144, 72, 44, 128
144, 57, 25, 458
144, 39, 23, 140
146, 95, 71, 317
147, 84, 35, 144
149, 23, 51, 960
149, 29, 5, 143
149, 30, 2, 124
150, 97, 58, 235
151, 59, 65, 189
151, 95, 71, 259
151, 11, 40, 338
152, 29, 6, 129
152, 96, 87, 120
152, 53, 79, 545
154, 61, 92, 200
154, 76, 40, 179
154, 29, 26, 192
154, 18, 20, 268
154, 59, 76, 105
155, 14, 71, 936
156, 86, 1, 106
156, 52, 94, 485
157, 16, 20, 217
158, 35, 31, 112
159, 95, 71, 475
159, 57, 25, 219
162, 40, 11, 136
163, 55, 62, 122
164, 24, 47, 596
164, 68, 60, 229
165, 47, 96, 675
165, 5, 29, 308
169, 63, 82, 101
169, 94, 52, 120
170, 71, 95, 142
172, 35, 26, 1020
172, 5, 29, 572
173, 25, 57, 106
174, 53, 79, 358
175, 20, 3, 156
175, 38, 96, 126
176, 95, 71, 189
177, 84, 35, 412
179, 92, 61, 760
179, 65, 15, 733
179, 11, 40, 211
180, 77, 67, 133
180, 76, 65, 147
180, 29, 26, 255
180, 86, 81, 110
181, 87, 96, 173
183, 71, 95, 159
184, 76, 40, 473
184, 80, 26, 105
185, 46, 82, 800
186, 63, 82, 101
186, 16, 20, 153
187, 29, 6, 101
187, 84, 46, 343
188, 51, 41, 304
188, 5, 29, 143
188, 25, 57, 349
189, 35, 31, 336
190, 26, 35, 266
191, 95, 71, 309
192, 40, 11, 203
192, 59, 76, 290
193, 29, 26, 101
198, 52, 94, 159
200, 14, 75, 106
200, 4, 34, 105
201, 62, 55, 341
202, 52, 93, 166
202, 24, 47, 326
202, 80, 26, 147
203, 95, 71, 962
204, 90, 94, 546
205, 97, 58, 108
205, 5, 29, 118
205, 2, 30, 159
205, 81, 86, 136
206, 11, 40, 380
206, 53, 79, 128
207, 60, 96, 318
207, 24, 5, 401
207, 68, 60, 183
208, 59, 76, 104
211, 92, 61, 172
211, 86, 1, 233
212, 72, 44, 144
212, 57, 25, 199
213, 95, 71, 227
214, 11, 40, 187
214, 96, 47, 108
215, 23, 51, 302
215, 16, 20, 286
216, 5, 29, 250
216, 4, 1, 210
218, 96, 87, 227
218, 84, 35, 320
220, 82, 63, 126
221, 52, 94, 169
222, 71, 95, 304
222, 26, 29, 107
222, 23, 39, 111
224, 40, 11, 151
224, 40, 76, 678
224, 99, 48, 178
225, 85, 94, 217
227, 97, 18, 184
227, 96, 38, 729
228, 59, 65, 111
228, 57, 25, 185
229, 3, 20, 725
229, 60, 68, 105
230, 95, 71, 153
231, 61, 92, 130
231, 11, 40, 645
231, 79, 53, 323
232, 35, 26, 220
232, 5, 29, 137
233, 6, 29, 276
233, 94, 52, 315
236, 77, 67, 119
236, 15, 65, 841
237, 40, 11, 164
237, 20, 18, 777
237, 81, 86, 218
238, 71, 95, 522
238, 59, 76, 245
240, 30, 2, 100
241, 52, 93, 106
241, 94, 90, 393
242, 24, 47, 193
243, 71, 95, 102
243, 26, 80, 449
244, 29, 5, 200
245, 35, 31, 292
248, 1, 86, 106
249, 94, 52, 115
250, 29, 26, 180
251, 40, 11, 320
252, 20, 16, 174
252, 72, 44, 175
253, 5, 29, 107
254, 95, 71, 133
254, 92, 61, 142
254, 76, 59, 145
255, 3, 20, 121
255, 25, 57, 417
257, 86, 81, 203
258, 11, 40, 293
259, 63, 82, 211
259, 26, 35, 114
259, 79, 53, 234
260, 46, 82, 322
260, 29, 5, 704
261, 68, 60, 281
262, 1, 4, 107
263, 58, 97, 394
264, 51, 41, 160
265, 46, 84, 108
267, 6, 29, 182
267, 11, 40, 115
267, 96, 47, 219
267, 34, 4, 108
268, 95, 71, 191
270, 40, 76, 906
270, 52, 94, 237
271, 61, 92, 195
271, 14, 75, 129
272, 29, 26, 251
273, 80, 26, 126
274, 29, 5, 118
274, 24, 5, 728
275, 71, 95, 110
275, 96, 87, 355
278, 96, 60, 121
278, 71, 14, 165
279, 86, 1, 137
280, 20, 16, 110
280, 25, 57, 131
282, 61, 92, 204
282, 11, 40, 126
282, 35, 84, 181
282, 59, 76, 960
282, 81, 86, 159
283, 67, 77, 106
283, 24, 47, 105
284, 55, 62, 149
285, 95, 71, 104
285, 79, 53, 122
286, 63, 82, 145
288, 3, 20, 334
288, 65, 76, 218
288, 94, 52, 176
289, 11, 40, 217
289, 29, 5, 115
290, 60, 68, 103
291, 51, 23, 202
291, 96, 47, 491
294, 25, 57, 181
295, 18, 20, 1012
296, 2, 30, 186
297, 40, 11, 308
297, 35, 31, 240
299, 26, 29, 100
300, 95, 71, 121
300, 26, 35, 220
302, 5, 29, 198
303, 80, 26, 485
304, 6, 29, 793
304, 40, 11, 142
304, 87, 96, 104
305, 76, 59, 154
305, 86, 81, 584
308, 92, 61, 101
308, 90, 94, 184
310, 71, 95, 116
310, 75, 14, 122
311, 85, 94, 128
311, 5, 29, 143
311, 25, 57, 395
312, 29, 26, 134
312, 68, 60, 102
313, 94, 52, 206
316, 60, 96, 112
316, 96, 38, 108
316, 79, 53, 119
316, 23, 39, 147
317, 95, 71, 104
318, 16, 20, 130
319, 47, 24, 795
319, 84, 35, 186
320, 67, 77, 924
320, 11, 40, 135
320, 59, 76, 486
321, 41, 51, 141
322, 81, 86, 120
323, 71, 95, 628
324, 29, 6, 192
325, 46, 82, 356
325, 71, 14, 488
326, 35, 26, 484
327, 59, 65, 99
327, 82, 63, 239
327, 76, 40, 592
327, 31, 35, 107
