207, 8, 9, 36
216, 13, 3, 42
223, 8, 9, 167
230, 3, 13, 47
234, 0, 6, 95
237, 3, 13, 73
241, 9, 8, 37
248, 9, 8, 69
248, 1, 12, 119
250, 3, 13, 261
260, 9, 8, 45
261, 6, 0, 35
262, 13, 3, 40
271, 9, 8, 37
278, 13, 3, 150
278, 2, 0, 44
281, 8, 9, 50
284, 1, 12, 73
289, 13, 3, 278
294, 8, 9, 44
306, 9, 8, 39
306, 3, 13, 75
308, 6, 0, 35
318, 9, 8, 45
319, 13, 3, 65
323, 12, 1, 39
326, 3, 13, 93
332, 9, 8, 37
333, 6, 0, 124
337, 13, 3, 42
344, 8, 9, 161
349, 3, 13, 74
350, 9, 8, 49
353, 12, 1, 166
355, 13, 3, 48
361, 0, 2, 52
362, 9, 8, 55
372, 13, 3, 211
373, 9, 8, 182
374, 0, 6, 219
385, 13, 3, 48
386, 11, 11, 116
387, 8, 9, 86
398, 6, 0, 74
398, 14, 5, 54
400, 13, 3, 198
401, 9, 8, 47
408, 3, 13, 37
408, 1, 12, 123
410, 8, 9, 37
418, 3, 13, 276
426, 9, 8, 59
427, 0, 6, 80
434, 13, 3, 35
437, 9, 8, 43
445, 13, 3, 40
446, 8, 9, 45
456, 2, 0, 92
460, 3, 13, 59
462, 8, 9, 42
466, 0, 6, 222
475, 3, 13, 89
476, 9, 8, 336
481, 13, 3, 64
481, 12, 1, 39
488, 8, 9, 266
495, 3, 13, 79
503, 9, 8, 55
509, 13, 3, 37
512, 9, 8, 46
514, 12, 1, 70
516, 0, 6, 115
519, 9, 8, 57
522, 3, 13, 50
529, 8, 9, 57
538, 13, 3, 142
542, 5, 14, 293
546, 8, 9, 76
546, 6, 0, 49
548, 3, 13, 43
552, 2, 0, 43
556, 13, 3, 35
563, 8, 9, 43
572, 13, 3, 47
574, 8, 9, 58
574, 12, 1, 99
576, 12, 9, 39
586, 3, 13, 236
587, 0, 6, 47
590, 8, 9, 46
593, 13, 3, 52
601, 3, 13, 118
601, 0, 2, 141
604, 8, 9, 46
611, 12, 1, 49
613, 8, 9, 55
616, 13, 3, 246
624, 0, 6, 46
628, 13, 3, 77
629, 9, 8, 281
636, 9, 8, 123
637, 13, 3, 81
641, 0, 2, 36
644, 8, 9, 72
652, 13, 3, 72
653, 9, 8, 82
659, 3, 13, 81
660, 9, 8, 97
668, 1, 12, 177
671, 13, 3, 186
673, 6, 0, 42
675, 8, 9, 85
686, 3, 13, 76
692, 9, 8, 120
692, 13, 3, 37
693, 0, 6, 242
699, 13, 3, 36
706, 8, 9, 86
712, 13, 3, 91
713, 8, 9, 42
716, 11, 11, 35
720, 9, 8, 66
720, 3, 13, 302
720, 2, 0, 258
720, 1, 12, 77
727, 3, 13, 45
734, 9, 8, 115
738, 6, 0, 56
738, 13, 3, 41
743, 8, 9, 210
744, 3, 13, 96
749, 9, 8, 39
759, 8, 9, 42
759, 13, 3, 82
762, 6, 0, 97
776, 9, 8, 74
776, 3, 13, 134
780, 0, 2, 38
785, 9, 8, 46
785, 3, 13, 66
788, 6, 0, 38
790, 12, 1, 83
794, 9, 8, 42
794, 3, 13, 63
801, 3, 13, 35
802, 9, 8, 84
809, 9, 8, 56
813, 3, 13, 123
823, 9, 8, 49
828, 3, 13, 58
836, 8, 9, 41
841, 6, 0, 247
844, 13, 3, 181
850, 12, 1, 323
852, 9, 8, 262
860, 3, 13, 50
869, 8, 9, 38
869, 0, 6, 37
871, 3, 13, 51
873, 2, 0, 234
874, 12, 9, 108
875, 9, 8, 43
881, 1, 12, 178
882, 8, 9, 51
885, 13, 3, 40
889, 8, 9, 294
893, 6, 0, 45
895, 9, 8, 90
900, 3, 13, 111
903, 8, 9, 92
913, 13, 3, 56
920, 9, 8, 38
922, 6, 0, 240
927, 8, 9, 43
929, 13, 3, 96
937, 8, 9, 353
942, 13, 3, 38
949, 8, 9, 156
955, 13, 3, 54
962, 9, 8, 37
967, 3, 13, 58
974, 3, 13, 47
985, 3, 13, 45
1001, 13, 3, 46
