114, 89, 93, 67
119, 12, 10, 88
128, 33, 83, 53
133, 6, 91, 120
157, 96, 18, 211
198, 19, 68, 86
198, 47, 9, 65
214, 37, 56, 69
221, 34, 48, 55
226, 94, 56, 79
231, 83, 33, 467
231, 5, 94, 56
233, 93, 89, 67
245, 6, 91, 49
262, 8, 73, 101
273, 10, 12, 218
283, 41, 95, 121
284, 61, 77, 138
302, 86, 30, 96
313, 68, 19, 55
325, 96, 18, 67
327, 9, 47, 243
334, 12, 36, 73
343, 83, 33, 58
344, 24, 46, 62
359, 19, 79, 167
367, 93, 66, 95
372, 94, 5, 75
374, 6, 91, 103
414, 68, 19, 95
421, 0, 4, 339
422, 56, 37, 65
424, 94, 56, 137
429, 95, 41, 57
438, 27, 19, 173
454, 13, 15, 59
463, 73, 8, 94
479, 12, 10, 301
487, 67, 82, 63
503, 89, 93, 54
514, 9, 47, 62
519, 41, 77, 109
537, 81, 8, 340
540, 48, 34, 72
543, 91, 6, 80
550, 5, 94, 71
560, 88, 60, 130
577, 33, 83, 215
584, 18, 96, 187
588, 3, 22, 197
597, 56, 37, 61
601, 97, 0, 277
602, 35, 59, 256
602, 15, 13, 118
610, 74, 32, 65
618, 84, 21, 59
633, 19, 68, 163
653, 47, 9, 74
655, 69, 87, 76
665, 93, 89, 141
666, 61, 77, 72
684, 1, 97, 100
705, 91, 6, 122
706, 33, 83, 50
713, 95, 41, 488
724, 73, 8, 218
743, 10, 12, 165
744, 82, 67, 104
750, 19, 79, 122
752, 47, 43, 50
763, 93, 66, 389
764, 30, 24, 55
781, 94, 5, 89
795, 13, 15, 72
800, 83, 33, 94
802, 9, 47, 75
802, 56, 37, 280
803, 0, 4, 116
807, 51, 23, 115
809, 48, 34, 80
832, 6, 91, 342
841, 93, 89, 59
847, 18, 96, 154
856, 94, 56, 372
868, 12, 10, 54
872, 73, 15, 62
879, 68, 19, 235
888, 87, 57, 75
897, 0, 3, 102
906, 19, 27, 308
908, 33, 83, 332
909, 6, 91, 80
925, 75, 93, 59
925, 53, 20, 255
944, 77, 61, 203
954, 73, 8, 208
965, 65, 62, 59
974, 67, 23, 84
984, 56, 37, 58
990, 86, 30, 74
991, 68, 19, 378
991, 49, 90, 90
1002, 36, 12, 93
1005, 93, 89, 67
1025, 82, 67, 94
1043, 96, 18, 127
1044, 5, 94, 99
1051, 22, 91, 64
1073, 77, 41, 129
1091, 95, 41, 274
1095, 91, 6, 114
1115, 12, 10, 117
1119, 9, 47, 165
1125, 35, 59, 56
1127, 74, 32, 143
1138, 33, 83, 51
1139, 56, 94, 190
1146, 81, 8, 151
1148, 19, 68, 217
1167, 15, 13, 76
1168, 93, 89, 58
1173, 73, 8, 97
1186, 0, 4, 436
1202, 13, 15, 134
1207, 24, 46, 50
1218, 87, 69, 153
1230, 9, 56, 52
1244, 91, 6, 345
1274, 37, 56, 177
1284, 77, 41, 125
1285, 75, 93, 160
1291, 76, 31, 95
1304, 47, 9, 59
1307, 5, 94, 54
1321, 34, 48, 206
1330, 68, 19, 55
1349, 62, 65, 133
1352, 6, 91, 174
1362, 93, 89, 92
1363, 83, 33, 116
1365, 1, 97, 132
1384, 51, 23, 161
1390, 73, 8, 96
1401, 94, 5, 59
1406, 15, 73, 50
1416, 95, 61, 179
1420, 84, 21, 200
1421, 18, 96, 77
1445, 10, 12, 55
1458, 57, 87, 50
1470, 44, 52, 79
1475, 30, 24, 127
1475, 6, 91, 115
1485, 4, 0, 157
1487, 79, 19, 57
1488, 33, 83, 77
1489, 30, 86, 64
1501, 67, 82, 73
1504, 97, 0, 69
1510, 95, 41, 83
1511, 94, 56, 50
1520, 94, 5, 111
1564, 56, 37, 86
1591, 68, 19, 80
1592, 8, 73, 56
1604, 89, 93, 53
1619, 0, 3, 227
1670, 6, 91, 497
1707, 4, 0, 53
1722, 37, 56, 154
1731, 89, 93, 64
1740, 19, 68, 268
1762, 10, 12, 51
1765, 94, 5, 101
1808, 77, 41, 51
1854, 41, 95, 60
1862, 82, 67, 79
1872, 73, 8, 72
1884, 23, 67, 77
1896, 56, 37, 177
1948, 5, 94, 72
