11, 286, 343, 33
14, 484, 221, 53
15, 440, 243, 55
19, 140, 26, 36
19, 125, 170, 27
19, 476, 230, 26
24, 341, 337, 52
25, 221, 484, 84
26, 480, 178, 40
26, 343, 286, 28
27, 82, 235, 61
31, 493, 178, 43
34, 337, 341, 69
35, 52, 194, 30
36, 286, 343, 61
37, 476, 230, 29
38, 243, 440, 27
42, 46, 171, 33
43, 140, 26, 54
43, 237, 211, 54
44, 328, 95, 57
44, 286, 343, 40
44, 484, 221, 131
50, 230, 476, 63
52, 341, 337, 44
52, 480, 178, 32
55, 222, 338, 120
55, 484, 221, 32
56, 29, 88, 89
59, 310, 498, 65
59, 286, 343, 38
60, 440, 243, 26
61, 132, 234, 39
63, 125, 170, 89
64, 420, 155, 36
66, 178, 480, 77
66, 168, 327, 57
66, 476, 230, 28
67, 237, 211, 46
68, 241, 380, 95
68, 377, 76, 89
70, 69, 276, 76
70, 493, 178, 25
70, 343, 286, 195
71, 341, 337, 37
73, 76, 401, 37
74, 245, 339, 42
74, 41, 22, 111
76, 472, 330, 30
76, 230, 476, 55
76, 484, 221, 27
77, 243, 440, 104
78, 473, 437, 106
81, 343, 286, 61
82, 26, 140, 58
84, 235, 82, 26
85, 178, 480, 37
87, 341, 337, 30
87, 46, 171, 29
87, 349, 140, 34
89, 343, 286, 37
91, 124, 319, 100
92, 167, 398, 40
92, 440, 243, 30
93, 338, 222, 34
93, 493, 178, 44
94, 234, 109, 195
96, 337, 341, 54
96, 328, 95, 44
97, 211, 237, 36
97, 484, 221, 98
100, 230, 476, 53
101, 343, 286, 38
104, 401, 76, 109
104, 16, 327, 146
104, 220, 189, 184
106, 310, 498, 40
106, 441, 52, 45
107, 194, 52, 123
107, 484, 221, 32
110, 74, 135, 34
110, 178, 480, 43
112, 125, 170, 66
115, 437, 113, 29
116, 243, 440, 74
117, 481, 72, 32
117, 286, 343, 45
118, 72, 234, 124
118, 211, 237, 98
118, 168, 327, 30
119, 58, 438, 169
119, 484, 221, 45
119, 76, 377, 28
121, 337, 341, 58
121, 261, 163, 28
121, 171, 46, 26
123, 140, 26, 27
123, 493, 178, 38
125, 380, 40, 32
125, 234, 132, 58
125, 230, 476, 144
127, 316, 466, 97
129, 298, 133, 28
129, 343, 286, 82
131, 88, 29, 38
131, 473, 437, 104
133, 440, 243, 110
134, 266, 355, 27
135, 480, 178, 52
136, 245, 339, 30
137, 155, 420, 53
137, 343, 286, 32
138, 52, 194, 30
138, 484, 221, 33
139, 26, 140, 46
139, 46, 171, 30
141, 232, 456, 80
142, 431, 284, 109
142, 222, 338, 53
142, 157, 337, 136
143, 76, 401, 40
144, 109, 108, 94
145, 482, 287, 92
147, 341, 337, 43
147, 243, 440, 119
147, 498, 64, 48
147, 343, 286, 31
147, 235, 82, 54
148, 95, 328, 26
148, 452, 473, 74
149, 472, 330, 28
151, 375, 351, 47
151, 327, 168, 34
153, 484, 221, 33
154, 76, 377, 27
155, 234, 109, 64
156, 3, 446, 40
156, 476, 230, 40
157, 170, 125, 107
