200, 3, 18, 199
201, 18, 10, 467
202, 18, 10, 311
202, 10, 0, 502
202, 3, 18, 231
203, 10, 18, 246
203, 0, 3, 319
204, 18, 10, 223
204, 15, 8, 196
204, 3, 18, 249
205, 18, 10, 252
205, 10, 0, 392
206, 18, 10, 356
206, 0, 10, 1942
206, 18, 14, 815
206, 18, 3, 192
206, 3, 0, 384
206, 15, 4, 1134
207, 4, 18, 209
207, 18, 10, 426
207, 17, 12, 298
207, 10, 6, 346
208, 10, 18, 435
208, 0, 10, 208
208, 18, 3, 230
209, 10, 18, 445
209, 18, 3, 559
210, 18, 10, 240
210, 0, 10, 1602
210, 8, 15, 192
210, 18, 3, 489
210, 3, 0, 225
211, 10, 18, 198
211, 10, 0, 266
212, 18, 10, 277
212, 17, 12, 322
212, 18, 14, 792
213, 5, 3, 233
213, 10, 18, 615
213, 18, 3, 1154
214, 18, 4, 418
214, 18, 10, 438
214, 0, 10, 441
214, 18, 3, 1018
214, 3, 0, 1064
215, 0, 10, 236
215, 15, 8, 1236
216, 18, 10, 238
216, 10, 6, 259
216, 3, 18, 815
217, 18, 10, 391
217, 10, 0, 246
217, 3, 18, 321
217, 3, 0, 589
218, 18, 10, 1276
219, 18, 4, 204
219, 10, 18, 338
219, 0, 10, 394
219, 17, 12, 580
219, 18, 14, 1496
219, 18, 3, 414
220, 10, 0, 266
220, 8, 15, 738
220, 3, 0, 459
220, 4, 15, 258
221, 18, 10, 1340
221, 18, 3, 280
222, 18, 10, 238
222, 10, 0, 1480
222, 0, 3, 366
223, 18, 10, 219
223, 11, 15, 1489
223, 18, 3, 397
224, 18, 10, 752
224, 15, 8, 264
225, 18, 4, 1278
225, 18, 10, 375
225, 10, 0, 239
225, 10, 6, 2184
225, 18, 3, 306
226, 10, 0, 781
226, 14, 18, 514
226, 3, 2, 441
226, 3, 0, 541
227, 10, 18, 1771
227, 18, 3, 756
228, 10, 0, 220
228, 15, 8, 464
228, 18, 3, 553
228, 14, 17, 781
229, 18, 10, 273
229, 12, 17, 225
229, 6, 10, 1049
229, 0, 3, 209
230, 4, 18, 399
230, 10, 18, 575
230, 14, 18, 331
230, 3, 18, 1588
230, 17, 19, 219
231, 5, 3, 202
231, 10, 18, 486
231, 10, 0, 306
231, 3, 18, 689
231, 0, 3, 209
232, 10, 18, 313
232, 8, 15, 612
233, 0, 10, 456
233, 10, 8, 657
233, 18, 3, 214
234, 10, 18, 1423
234, 10, 18, 518
234, 18, 14, 434
235, 17, 12, 525
235, 3, 18, 235
235, 0, 3, 738
236, 4, 18, 235
236, 10, 18, 308
236, 10, 0, 315
237, 10, 18, 824
237, 18, 3, 532
238, 15, 11, 1070
238, 15, 8, 394
238, 3, 18, 212
238, 0, 3, 368
239, 10, 18, 2236
239, 10, 0, 301
239, 18, 3, 806
239, 4, 15, 721
240, 18, 10, 442
240, 10, 18, 612
240, 18, 14, 346
241, 0, 10, 205
241, 3, 18, 313
241, 3, 0, 220
242, 2, 10, 241
242, 10, 18, 206
242, 6, 10, 1141
242, 18, 3, 861
243, 3, 5, 474
243, 18, 4, 547
243, 10, 0, 510
243, 18, 14, 1206
243, 15, 8, 276
243, 3, 0, 349
243, 12, 11, 223
244, 10, 18, 1884
244, 10, 18, 288
244, 0, 10, 1261
244, 18, 3, 609
245, 10, 18, 532
245, 18, 3, 561
246, 18, 10, 228
246, 8, 10, 333
246, 12, 17, 252
246, 3, 18, 996
247, 10, 0, 252
247, 11, 15, 273
247, 15, 8, 276
247, 3, 0, 459
248, 10, 18, 253
248, 3, 18, 705
249, 18, 10, 1161
249, 18, 3, 306
250, 18, 10, 204
250, 10, 0, 283
250, 12, 17, 1384
250, 18, 14, 196
250, 8, 15, 215
250, 0, 3, 249
251, 19, 16, 568
251, 10, 18, 280
251, 6, 10, 1816
251, 18, 3, 1312
252, 4, 18, 526
252, 10, 0, 386
252, 15, 4, 259
252, 7, 12, 613
253, 18, 10, 197
253, 0, 10, 321
253, 3, 18, 237
254, 18, 10, 1051
254, 18, 10, 316
254, 14, 17, 203
254, 3, 0, 328
255, 0, 10, 287
255, 0, 3, 391
255, 8, 15, 261
255, 3, 18, 1528
256, 18, 10, 296
256, 18, 14, 605
256, 0, 3, 325
257, 4, 18, 596
257, 18, 10, 298
257, 10, 0, 217
257, 18, 3, 369
258, 5, 3, 333
258, 18, 3, 723
259, 10, 18, 848
259, 0, 10, 360
259, 12, 17, 368
259, 18, 3, 404
259, 16, 7, 334
260, 10, 18, 403
260, 11, 15, 258
260, 0, 3, 350
260, 2, 8, 1594
261, 10, 6, 397
261, 8, 15, 1693
261, 3, 18, 203
261, 3, 2, 250
262, 18, 4, 326
262, 10, 18, 281
262, 10, 0, 607
262, 18, 3, 259
263, 18, 10, 344
263, 14, 18, 608
263, 0, 3, 853
263, 15, 4, 1125
264, 10, 18, 309
264, 0, 10, 1390
264, 15, 8, 350
264, 3, 18, 286
265, 10, 18, 240
266, 18, 3, 533
266, 3, 0, 1935
267, 1, 0, 1610
267, 10, 18, 677
267, 0, 10, 326
267, 8, 10, 356
267, 15, 8, 255
268, 18, 3, 251
268, 3, 0, 208
269, 4, 18, 214
269, 10, 18, 332
269, 10, 0, 519
269, 12, 17, 225
269, 15, 11, 814
269, 3, 18, 897
269, 12, 11, 261
270, 10, 18, 315
270, 6, 10, 200
270, 18, 14, 554
271, 10, 18, 603
271, 4, 15, 1083
272, 10, 18, 461
272, 10, 0, 233
272, 15, 8, 260
272, 18, 3, 886
272, 17, 14, 431
272, 3, 0, 549
272, 14, 15, 302
273, 10, 18, 195
273, 3, 18, 1364
274, 0, 10, 707
274, 3, 0, 213
275, 10, 18, 800
275, 19, 5, 444
275, 8, 15, 204
275, 3, 18, 362
276, 18, 10, 215
276, 10, 18, 234
276, 14, 18, 949
276, 18, 3, 485
276, 13, 1, 847
277, 0, 10, 1003
277, 12, 17, 419
278, 18, 10, 200
278, 0, 10, 729
278, 0, 3, 214
279, 4, 18, 223
279, 10, 18, 524
279, 15, 8, 372
279, 18, 3, 1075
280, 3, 5, 1049
280, 10, 18, 314
280, 12, 17, 279
280, 14, 18, 212
280, 18, 3, 713
281, 10, 18, 295
281, 0, 10, 618
281, 4, 15, 486
282, 10, 0, 832
282, 3, 18, 514
282, 3, 0, 542
283, 18, 4, 268
283, 10, 18, 851
283, 15, 8, 1431
284, 10, 18, 553
284, 10, 0, 215
284, 10, 6, 255
284, 18, 3, 369
285, 18, 10, 476
286, 10, 18, 222
286, 14, 18, 310
286, 3, 0, 705
287, 18, 10, 307
287, 0, 10, 207
287, 3, 18, 447
288, 18, 10, 244
288, 0, 10, 491
288, 8, 15, 377
288, 18, 3, 208
289, 18, 10, 211
289, 17, 12, 429
289, 4, 15, 653
290, 4, 18, 532
290, 10, 0, 235
290, 18, 17, 519
290, 18, 3, 832
290, 0, 3, 258
291, 18, 10, 228
291, 18, 3, 231
291, 19, 17, 659
292, 18, 10, 1270
292, 6, 10, 257
292, 18, 14, 203
293, 3, 5, 724
293, 18, 10, 360
293, 0, 10, 226
293, 18, 3, 728
294, 19, 16, 496
294, 18, 10, 788
294, 10, 0, 333
294, 11, 15, 213
294, 15, 8, 325
294, 18, 3, 243
294, 0, 3, 917
295, 10, 18, 206
295, 3, 18, 385
296, 18, 10, 690
296, 18, 10, 505
296, 18, 3, 1620
296, 3, 2, 262
297, 2, 10, 285
297, 18, 10, 262
297, 0, 10, 248
297, 17, 12, 505
297, 14, 18, 946
297, 18, 3, 398
297, 3, 0, 280
298, 3, 18, 584
299, 4, 18, 531
299, 18, 10, 810
299, 0, 10, 272
299, 3, 0, 397
300, 10, 18, 232
300, 8, 10, 1626
300, 8, 15, 193
300, 0, 3, 223
301, 10, 18, 1447
301, 0, 10, 615
301, 3, 18, 708
302, 18, 10, 222
302, 10, 6, 276
302, 18, 3, 436
302, 0, 3, 797
302, 15, 4, 203
303, 5, 19, 436
303, 3, 18, 263
304, 10, 18, 377
304, 10, 0, 505
304, 14, 18, 196
304, 8, 15, 407
304, 3, 18, 229
304, 14, 17, 799
305, 0, 10, 512
305, 17, 12, 805
305, 18, 3, 245
305, 0, 3, 637
306, 5, 3, 205
306, 18, 10, 222
307, 18, 10, 425
307, 10, 6, 204
307, 18, 14, 431
307, 3, 0, 322
308, 10, 0, 1253
308, 18, 3, 374
309, 4, 18, 1677
309, 18, 10, 376
309, 18, 10, 217
309, 10, 0, 357
309, 8, 15, 271
309, 18, 3, 716
309, 8, 2, 933
310, 18, 10, 586
310, 10, 0, 455
310, 3, 18, 429
310, 3, 0, 213
311, 15, 11, 198
312, 10, 18, 1811
312, 10, 18, 1696
312, 12, 17, 363
312, 8, 15, 206
312, 12, 11, 367
313, 18, 4, 438
313, 18, 10, 242
313, 10, 0, 310
313, 8, 10, 1274
313, 14, 18, 220
313, 18, 3, 244
314, 10, 18, 779
314, 18, 3, 279
314, 3, 0, 427
314, 12, 7, 249
315, 10, 0, 392
315, 8, 15, 508
315, 17, 14, 1016
315, 2, 3, 244
316, 10, 18, 531
316, 18, 10, 658
316, 18, 3, 348
317, 6, 10, 233
318, 4, 18, 513
318, 18, 10, 741
318, 10, 0, 201
318, 14, 18, 242
318, 3, 18, 897
318, 3, 0, 213
319, 2, 10, 202
319, 4, 15, 356
320, 18, 10, 226
320, 10, 0, 306
320, 3, 18, 259
321, 10, 18, 198
321, 12, 17, 902
321, 15, 8, 353
322, 10, 18, 362
322, 0, 10, 573
322, 3, 18, 199
322, 3, 0, 247
323, 10, 18, 318
323, 10, 0, 636
323, 11, 15, 374
323, 15, 8, 260
323, 3, 18, 198
