326, 76, 4, 2660
440, 87, 68, 766
503, 70, 55, 635
519, 26, 40, 1011
519, 66, 96, 474
527, 27, 41, 3501
536, 74, 1, 678
571, 36, 44, 884
579, 63, 54, 525
581, 24, 97, 441
590, 71, 50, 852
595, 55, 18, 552
606, 81, 29, 1359
608, 99, 49, 1003
625, 98, 44, 417
637, 25, 17, 784
652, 2, 42, 333
657, 25, 57, 612
661, 19, 63, 1174
665, 1, 67, 363
750, 4, 76, 661
816, 63, 16, 1630
867, 87, 10, 372
869, 88, 13, 999
879, 69, 34, 739
880, 70, 55, 538
883, 50, 43, 1469
884, 69, 48, 453
911, 74, 30, 346
926, 40, 30, 2849
939, 54, 50, 352
964, 4, 60, 353
973, 54, 63, 370
991, 37, 13, 431
994, 25, 17, 1164
1084, 50, 71, 468
1093, 13, 88, 937
1102, 96, 2, 3625
1110, 58, 33, 2970
1170, 25, 19, 487
1215, 17, 48, 2816
1226, 71, 83, 340
1238, 46, 92, 388
1264, 25, 57, 1406
1276, 4, 76, 1698
1281, 11, 38, 383
1287, 67, 83, 345
1302, 1, 56, 475
1332, 71, 4, 445
1347, 68, 87, 450
1351, 36, 80, 1014
1358, 16, 5, 502
1383, 74, 34, 795
1410, 45, 14, 1265
1415, 1, 74, 2670
1417, 28, 94, 639
1440, 42, 85, 563
1454, 76, 29, 421
1459, 23, 48, 503
1490, 71, 50, 1104
1567, 55, 18, 3154
1609, 54, 50, 1883
1723, 13, 37, 798
1747, 71, 50, 523
1807, 13, 88, 2483
